Datetime, Temperature;
20/9/2016 07:15;17,094
20/9/2016 07:30;17,005
20/9/2016 07:45;16,998
20/9/2016 08:00;17,366
20/9/2016 08:15;17,948
20/9/2016 08:30;18,613
20/9/2016 08:45;19,421
20/9/2016 09:00;20,395
20/9/2016 09:15;21,049
20/9/2016 09:30;21,566
20/9/2016 09:45;21,886
20/9/2016 10:00;22,100
20/9/2016 10:15;21,403
20/9/2016 10:30;20,836
20/9/2016 10:45;20,435
20/9/2016 11:00;20,085
20/9/2016 11:15;19,778
20/9/2016 11:30;19,270
20/9/2016 11:45;18,563
20/9/2016 12:00;18,616
20/9/2016 12:15;19,255
20/9/2016 12:30;20,238
20/9/2016 12:45;21,528
20/9/2016 13:00;22,482
20/9/2016 13:15;23,454
20/9/2016 13:30;23,265
20/9/2016 13:45;22,255
20/9/2016 14:00;21,616
20/9/2016 14:15;21,105
20/9/2016 14:30;21,016
20/9/2016 14:45;22,346
20/9/2016 15:00;23,614
20/9/2016 15:15;23,323
20/9/2016 15:30;23,335
20/9/2016 15:45;23,573
20/9/2016 16:00;24,172
20/9/2016 16:15;24,175
20/9/2016 16:30;24,632
20/9/2016 16:45;24,489
20/9/2016 17:00;24,270
20/9/2016 17:15;24,033
20/9/2016 17:30;23,828
20/9/2016 17:45;23,923
20/9/2016 18:00;24,317
20/9/2016 18:15;24,334
20/9/2016 18:30;24,188
20/9/2016 18:45;23,470
20/9/2016 19:00;22,867
20/9/2016 19:15;22,101
20/9/2016 19:30;21,409
20/9/2016 19:45;20,853
20/9/2016 20:00;20,535
20/9/2016 20:15;20,364
20/9/2016 20:30;20,249
20/9/2016 20:45;20,199
20/9/2016 21:00;20,144
20/9/2016 21:15;20,156
20/9/2016 21:30;20,148
20/9/2016 21:45;20,171
20/9/2016 22:00;20,105
20/9/2016 22:15;20,119
20/9/2016 22:30;20,065
20/9/2016 22:45;20,091
20/9/2016 23:00;20,049
20/9/2016 23:15;20,076
20/9/2016 23:30;20,041
20/9/2016 23:45;20,034
21/9/2016 00:00;19,991
21/9/2016 00:15;20,031
21/9/2016 00:30;19,952
21/9/2016 00:45;19,941
21/9/2016 01:00;19,844
21/9/2016 01:15;19,770
21/9/2016 01:30;19,736
21/9/2016 01:45;19,754
21/9/2016 02:00;19,690
21/9/2016 02:15;19,614
21/9/2016 02:30;19,519
21/9/2016 02:45;19,406
21/9/2016 03:00;19,347
21/9/2016 03:15;19,244
21/9/2016 03:30;19,196
21/9/2016 03:45;19,285
21/9/2016 04:00;19,478
21/9/2016 04:15;19,681
21/9/2016 04:30;19,814
21/9/2016 04:45;19,841
21/9/2016 05:00;19,852
21/9/2016 05:15;19,850
21/9/2016 05:30;19,855
21/9/2016 05:45;19,832
21/9/2016 06:00;19,653
21/9/2016 06:15;19,570
21/9/2016 06:30;19,590
21/9/2016 06:45;19,639
21/9/2016 07:00;19,710
21/9/2016 07:15;19,793
21/9/2016 07:30;19,804
21/9/2016 07:45;19,827
21/9/2016 08:00;19,848
21/9/2016 08:15;19,942
21/9/2016 08:30;20,085
21/9/2016 08:45;20,125
21/9/2016 09:00;20,316
21/9/2016 09:15;21,111
21/9/2016 09:30;21,947
21/9/2016 09:45;23,330
21/9/2016 10:00;23,499
21/9/2016 10:15;22,838
21/9/2016 10:30;22,814
21/9/2016 10:45;22,959
21/9/2016 11:00;23,032
21/9/2016 11:15;22,978
21/9/2016 11:30;22,987
21/9/2016 11:45;23,336
21/9/2016 12:00;23,299
21/9/2016 12:15;23,316
21/9/2016 12:30;23,815
21/9/2016 12:45;23,947
21/9/2016 13:00;24,019
21/9/2016 13:15;24,825
21/9/2016 13:30;24,651
21/9/2016 13:45;24,699
21/9/2016 14:00;25,400
21/9/2016 14:15;25,456
21/9/2016 14:30;25,622
21/9/2016 14:45;26,223
21/9/2016 15:00;26,241
21/9/2016 15:15;26,297
21/9/2016 15:30;26,042
21/9/2016 15:45;25,996
21/9/2016 16:00;26,033
21/9/2016 16:15;26,372
21/9/2016 16:30;25,987
21/9/2016 16:45;25,912
21/9/2016 17:00;25,282
21/9/2016 17:15;25,103
21/9/2016 17:30;24,852
21/9/2016 17:45;25,325
21/9/2016 18:00;26,626
21/9/2016 18:15;26,270
21/9/2016 18:30;24,893
21/9/2016 18:45;24,416
21/9/2016 19:00;23,902
21/9/2016 19:15;22,980
21/9/2016 19:30;22,235
21/9/2016 19:45;21,609
21/9/2016 20:00;21,145
21/9/2016 20:15;20,843
21/9/2016 20:30;20,707
21/9/2016 20:45;20,674
21/9/2016 21:00;20,618
21/9/2016 21:15;20,494
21/9/2016 21:30;20,501
21/9/2016 21:45;20,595
21/9/2016 22:00;20,631
21/9/2016 22:15;20,621
21/9/2016 22:30;20,654
21/9/2016 22:45;20,614
21/9/2016 23:00;20,601
21/9/2016 23:15;20,617
21/9/2016 23:30;20,647
21/9/2016 23:45;20,670
22/9/2016 00:00;20,721
22/9/2016 00:15;20,285
22/9/2016 00:30;19,308
22/9/2016 00:45;18,645
22/9/2016 01:00;18,298
22/9/2016 01:15;18,097
22/9/2016 01:30;17,981
22/9/2016 01:45;17,851
22/9/2016 02:00;17,827
22/9/2016 02:15;17,763
22/9/2016 02:30;17,645
22/9/2016 02:45;17,455
22/9/2016 03:00;17,352
22/9/2016 03:15;17,346
22/9/2016 03:30;17,349
22/9/2016 03:45;17,199
22/9/2016 04:00;16,891
22/9/2016 04:15;16,452
22/9/2016 04:30;16,314
22/9/2016 04:45;16,182
22/9/2016 05:00;16,076
22/9/2016 05:15;15,949
22/9/2016 05:30;15,820
22/9/2016 05:45;15,675
22/9/2016 06:00;15,668
22/9/2016 06:15;15,784
22/9/2016 06:30;16,045
22/9/2016 06:45;16,266
22/9/2016 07:00;16,362
22/9/2016 07:15;16,384
22/9/2016 07:30;16,382
22/9/2016 07:45;16,467
22/9/2016 08:00;16,779
22/9/2016 08:15;17,091
22/9/2016 08:30;17,546
22/9/2016 08:45;18,246
22/9/2016 09:00;19,401
22/9/2016 09:15;19,671
22/9/2016 09:30;19,832
22/9/2016 09:45;19,972
22/9/2016 10:00;20,198
22/9/2016 10:15;20,771
22/9/2016 10:30;21,836
22/9/2016 10:45;22,436
22/9/2016 11:00;22,890
22/9/2016 11:15;22,959
22/9/2016 11:30;23,546
22/9/2016 11:45;23,822
22/9/2016 12:00;23,963
22/9/2016 12:15;24,115
22/9/2016 12:30;24,421
22/9/2016 12:45;23,538
22/9/2016 13:00;23,490
22/9/2016 13:15;24,248
22/9/2016 13:30;23,628
22/9/2016 13:45;24,090
22/9/2016 14:00;24,504
22/9/2016 14:15;24,566
22/9/2016 14:30;24,903
22/9/2016 14:45;25,126
22/9/2016 15:00;25,084
22/9/2016 15:15;24,956
22/9/2016 15:30;24,665
22/9/2016 15:45;24,369
22/9/2016 16:00;24,198
22/9/2016 16:15;24,371
22/9/2016 16:30;24,307
22/9/2016 16:45;24,177
22/9/2016 17:00;23,643
22/9/2016 17:15;23,431
22/9/2016 17:30;23,272
22/9/2016 17:45;23,896
22/9/2016 18:00;24,484
22/9/2016 18:15;23,847
22/9/2016 18:30;23,062
22/9/2016 18:45;22,369
22/9/2016 19:00;21,711
22/9/2016 19:15;21,195
22/9/2016 19:30;20,900
22/9/2016 19:45;20,678
22/9/2016 20:00;20,541
22/9/2016 20:15;20,454
22/9/2016 20:30;20,414
22/9/2016 20:45;20,505
22/9/2016 21:00;20,455
22/9/2016 21:15;20,408
22/9/2016 21:30;20,344
22/9/2016 21:45;20,296
22/9/2016 22:00;20,199
22/9/2016 22:15;20,234
22/9/2016 22:30;20,086
22/9/2016 22:45;20,086
22/9/2016 23:00;20,081
22/9/2016 23:15;20,056
22/9/2016 23:30;19,938
22/9/2016 23:45;19,728
23/9/2016 00:00;19,798
23/9/2016 00:15;19,634
23/9/2016 00:30;19,153
23/9/2016 00:45;18,908
23/9/2016 01:00;19,096
23/9/2016 01:15;19,280
23/9/2016 01:30;19,328
23/9/2016 01:45;19,364
23/9/2016 02:00;19,354
23/9/2016 02:15;19,099
23/9/2016 02:30;18,854
23/9/2016 02:45;18,651
23/9/2016 03:00;18,694
23/9/2016 03:15;18,907
23/9/2016 03:30;18,755
23/9/2016 03:45;18,579
23/9/2016 04:00;18,660
23/9/2016 04:15;18,658
23/9/2016 04:30;18,674
23/9/2016 04:45;18,611
23/9/2016 05:00;17,787
23/9/2016 05:15;17,352
23/9/2016 05:30;17,726
23/9/2016 05:45;17,350
23/9/2016 06:00;17,211
23/9/2016 06:15;17,050
23/9/2016 06:30;16,863
23/9/2016 06:45;17,019
23/9/2016 07:00;17,332
23/9/2016 07:15;17,550
23/9/2016 07:30;17,821
23/9/2016 07:45;17,621
23/9/2016 08:00;17,567
23/9/2016 08:15;17,751
23/9/2016 08:30;18,065
23/9/2016 08:45;19,036
23/9/2016 09:00;19,844
23/9/2016 09:15;20,456
23/9/2016 09:30;20,933
23/9/2016 09:45;21,439
23/9/2016 10:00;22,072
23/9/2016 10:15;22,446
23/9/2016 10:30;22,987
23/9/2016 10:45;23,310
23/9/2016 11:00;23,608
23/9/2016 11:15;23,978
23/9/2016 11:30;24,409
23/9/2016 11:45;24,424
23/9/2016 12:00;24,495
23/9/2016 12:15;24,744
23/9/2016 12:30;24,410
23/9/2016 12:45;25,031
23/9/2016 13:00;25,366
23/9/2016 13:15;25,673
23/9/2016 13:30;26,172
23/9/2016 13:45;25,568
23/9/2016 14:00;25,309
23/9/2016 14:15;25,173
23/9/2016 14:30;25,043
23/9/2016 14:45;25,312
23/9/2016 15:00;25,321
23/9/2016 15:15;25,085
23/9/2016 15:30;24,862
23/9/2016 15:45;24,690
23/9/2016 16:00;24,614
23/9/2016 16:15;25,097
23/9/2016 16:30;25,022
23/9/2016 16:45;24,897
23/9/2016 17:00;24,563
23/9/2016 17:15;24,307
23/9/2016 17:30;24,273
23/9/2016 17:45;24,513
23/9/2016 18:00;25,551
23/9/2016 18:15;25,123
23/9/2016 18:30;24,198
23/9/2016 18:45;23,460
23/9/2016 19:00;22,493
23/9/2016 19:15;21,564
23/9/2016 19:30;20,743
23/9/2016 19:45;20,214
23/9/2016 20:00;19,871
23/9/2016 20:15;19,620
23/9/2016 20:30;19,442
23/9/2016 20:45;19,278
23/9/2016 21:00;19,186
23/9/2016 21:15;19,162
23/9/2016 21:30;19,072
23/9/2016 21:45;19,031
23/9/2016 22:00;18,998
23/9/2016 22:15;18,945
23/9/2016 22:30;18,994
23/9/2016 22:45;19,115
23/9/2016 23:00;18,914
23/9/2016 23:15;18,694
23/9/2016 23:30;18,417
23/9/2016 23:45;18,376
24/9/2016 00:00;18,380
24/9/2016 00:15;18,248
24/9/2016 00:30;18,245
24/9/2016 00:45;18,242
24/9/2016 01:00;18,288
24/9/2016 01:15;18,334
24/9/2016 01:30;18,327
24/9/2016 01:45;18,245
24/9/2016 02:00;18,181
24/9/2016 02:15;18,167
24/9/2016 02:30;18,410
24/9/2016 02:45;18,707
24/9/2016 03:00;18,941
24/9/2016 03:15;19,102
24/9/2016 03:30;19,102
24/9/2016 03:45;18,991
24/9/2016 04:00;18,739
24/9/2016 04:15;18,414
24/9/2016 04:30;18,224
24/9/2016 04:45;18,201
24/9/2016 05:00;17,984
24/9/2016 05:15;17,977
24/9/2016 05:30;17,998
24/9/2016 05:45;18,129
24/9/2016 06:00;18,113
24/9/2016 06:15;17,966
24/9/2016 06:30;17,807
24/9/2016 06:45;17,905
24/9/2016 07:00;18,035
24/9/2016 07:15;18,044
24/9/2016 07:30;18,146
24/9/2016 07:45;18,194
24/9/2016 08:00;18,078
24/9/2016 08:15;18,273
24/9/2016 08:30;18,657
24/9/2016 08:45;19,021
24/9/2016 09:00;19,248
24/9/2016 09:15;19,260
24/9/2016 09:30;19,594
24/9/2016 09:45;20,416
24/9/2016 10:00;21,794
24/9/2016 10:15;22,524
24/9/2016 10:30;22,535
24/9/2016 10:45;22,232
24/9/2016 11:00;22,826
24/9/2016 11:15;24,201
24/9/2016 11:30;24,926
24/9/2016 11:45;25,383
24/9/2016 12:00;25,932
24/9/2016 12:15;25,855
24/9/2016 12:30;25,206
24/9/2016 12:45;25,381
24/9/2016 13:00;25,185
24/9/2016 13:15;24,681
24/9/2016 13:30;25,793
24/9/2016 13:45;26,115
24/9/2016 14:00;26,129
24/9/2016 14:15;26,088
24/9/2016 14:30;26,317
24/9/2016 14:45;26,284
24/9/2016 15:00;26,195
24/9/2016 15:15;25,761
24/9/2016 15:30;25,195
24/9/2016 15:45;25,602
24/9/2016 16:00;25,287
24/9/2016 16:15;24,891
24/9/2016 16:30;25,226
24/9/2016 16:45;24,919
24/9/2016 17:00;23,807
24/9/2016 17:15;23,990
24/9/2016 17:30;24,127
24/9/2016 17:45;24,508
24/9/2016 18:00;25,234
24/9/2016 18:15;25,031
24/9/2016 18:30;24,263
24/9/2016 18:45;23,371
24/9/2016 19:00;22,924
24/9/2016 19:15;22,244
24/9/2016 19:30;21,560
24/9/2016 19:45;20,967
24/9/2016 20:00;20,472
24/9/2016 20:15;20,105
24/9/2016 20:30;19,744
24/9/2016 20:45;19,505
24/9/2016 21:00;19,345
24/9/2016 21:15;19,250
24/9/2016 21:30;19,197
24/9/2016 21:45;19,058
24/9/2016 22:00;19,026
24/9/2016 22:15;19,022
24/9/2016 22:30;19,046
24/9/2016 22:45;19,019
24/9/2016 23:00;18,965
24/9/2016 23:15;18,982
24/9/2016 23:30;18,938
24/9/2016 23:45;18,954
25/9/2016 00:00;18,960
25/9/2016 00:15;18,997
25/9/2016 00:30;18,985
25/9/2016 00:45;18,972
25/9/2016 01:00;18,893
25/9/2016 01:15;18,765
25/9/2016 01:30;18,714
25/9/2016 01:45;18,457
25/9/2016 02:00;18,303
25/9/2016 02:15;18,231
25/9/2016 02:30;18,349
25/9/2016 02:45;18,449
25/9/2016 03:00;18,360
25/9/2016 03:15;18,371
25/9/2016 03:30;18,428
25/9/2016 03:45;18,376
25/9/2016 04:00;18,272
25/9/2016 04:15;18,139
25/9/2016 04:30;17,923
25/9/2016 04:45;17,967
25/9/2016 05:00;18,005
25/9/2016 05:15;18,187
25/9/2016 05:30;18,180
25/9/2016 05:45;18,387
25/9/2016 06:00;18,398
25/9/2016 06:15;18,333
25/9/2016 06:30;18,283
25/9/2016 06:45;18,124
25/9/2016 07:00;18,035
25/9/2016 07:15;18,134
25/9/2016 07:30;18,044
25/9/2016 07:45;18,014
25/9/2016 08:00;17,948
25/9/2016 08:15;18,410
25/9/2016 08:30;18,658
25/9/2016 08:45;19,334
25/9/2016 09:00;20,292
25/9/2016 09:15;21,205
25/9/2016 09:30;21,996
25/9/2016 09:45;22,628
25/9/2016 10:00;23,177
25/9/2016 10:15;23,586
25/9/2016 10:30;23,717
25/9/2016 10:45;23,978
25/9/2016 11:00;24,329
25/9/2016 11:15;25,110
25/9/2016 11:30;23,985
25/9/2016 11:45;22,994
25/9/2016 12:00;22,505
25/9/2016 12:15;22,102
25/9/2016 12:30;21,967
25/9/2016 12:45;21,827
25/9/2016 13:00;21,698
25/9/2016 13:15;22,053
25/9/2016 13:30;22,407
25/9/2016 13:45;23,889
25/9/2016 14:00;24,762
25/9/2016 14:15;25,145
25/9/2016 14:30;24,492
25/9/2016 14:45;24,680
25/9/2016 15:00;25,749
25/9/2016 15:15;25,240
25/9/2016 15:30;25,066
25/9/2016 15:45;25,044
25/9/2016 16:00;24,923
25/9/2016 16:15;24,734
25/9/2016 16:30;24,610
25/9/2016 16:45;24,217
25/9/2016 17:00;23,774
25/9/2016 17:15;23,883
25/9/2016 17:30;23,891
25/9/2016 17:45;24,115
25/9/2016 18:00;24,308
25/9/2016 18:15;23,828
25/9/2016 18:30;22,791
25/9/2016 18:45;22,136
25/9/2016 19:00;21,582
25/9/2016 19:15;21,050
25/9/2016 19:30;20,478
25/9/2016 19:45;19,997
25/9/2016 20:00;19,761
25/9/2016 20:15;19,603
25/9/2016 20:30;19,537
25/9/2016 20:45;19,389
25/9/2016 21:00;19,298
25/9/2016 21:15;19,230
25/9/2016 21:30;19,160
25/9/2016 21:45;19,099
25/9/2016 22:00;18,988
25/9/2016 22:15;18,887
25/9/2016 22:30;18,860
25/9/2016 22:45;18,870
25/9/2016 23:00;18,836
25/9/2016 23:15;18,751
25/9/2016 23:30;18,779
25/9/2016 23:45;18,789
26/9/2016 00:00;18,921
26/9/2016 00:15;18,839
26/9/2016 00:30;18,970
26/9/2016 00:45;18,960
26/9/2016 01:00;18,806
26/9/2016 01:15;18,607
26/9/2016 01:30;18,530
26/9/2016 01:45;18,360
26/9/2016 02:00;18,532
26/9/2016 02:15;18,449
26/9/2016 02:30;18,593
26/9/2016 02:45;18,495
26/9/2016 03:00;18,370
26/9/2016 03:15;18,238
26/9/2016 03:30;18,255
26/9/2016 03:45;18,347
26/9/2016 04:00;18,156
26/9/2016 04:15;17,964
26/9/2016 04:30;17,934
26/9/2016 04:45;17,895
26/9/2016 05:00;17,923
26/9/2016 05:15;17,887
26/9/2016 05:30;17,856
26/9/2016 05:45;17,825
26/9/2016 06:00;17,808
26/9/2016 06:15;17,729
26/9/2016 06:30;17,682
26/9/2016 06:45;17,697
26/9/2016 07:00;17,781
26/9/2016 07:15;17,937
26/9/2016 07:30;18,002
26/9/2016 07:45;17,975
26/9/2016 08:00;18,127
26/9/2016 08:15;18,309
26/9/2016 08:30;18,803
26/9/2016 08:45;19,667
26/9/2016 09:00;20,642
26/9/2016 09:15;21,534
26/9/2016 09:30;22,274
26/9/2016 09:45;22,800
26/9/2016 10:00;23,235
26/9/2016 10:15;23,672
26/9/2016 10:30;24,232
26/9/2016 10:45;24,561
26/9/2016 11:00;24,614
26/9/2016 11:15;24,667
26/9/2016 11:30;24,696
26/9/2016 11:45;25,082
26/9/2016 12:00;25,394
26/9/2016 12:15;25,498
26/9/2016 12:30;26,125
26/9/2016 12:45;26,559
26/9/2016 13:00;27,452
26/9/2016 13:15;28,635
26/9/2016 13:30;28,401
26/9/2016 13:45;27,796
26/9/2016 14:00;26,753
26/9/2016 14:15;26,413
26/9/2016 14:30;26,036
26/9/2016 14:45;25,980
26/9/2016 15:00;25,987
26/9/2016 15:15;25,786
26/9/2016 15:30;25,586
26/9/2016 15:45;25,402
26/9/2016 16:00;25,075
26/9/2016 16:15;25,424
26/9/2016 16:30;25,383
26/9/2016 16:45;25,181
26/9/2016 17:00;24,978
26/9/2016 17:15;24,692
26/9/2016 17:30;24,523
26/9/2016 17:45;24,023
26/9/2016 18:00;23,506
26/9/2016 18:15;22,804
26/9/2016 18:30;22,291
26/9/2016 18:45;21,986
26/9/2016 19:00;21,398
26/9/2016 19:15;20,850
26/9/2016 19:30;20,398
26/9/2016 19:45;19,968
26/9/2016 20:00;19,723
26/9/2016 20:15;19,572
26/9/2016 20:30;19,597
26/9/2016 20:45;19,686
26/9/2016 21:00;19,765
26/9/2016 21:15;19,803
26/9/2016 21:30;19,774
26/9/2016 21:45;19,842
26/9/2016 22:00;19,831
26/9/2016 22:15;19,877
26/9/2016 22:30;19,841
26/9/2016 22:45;19,784
26/9/2016 23:00;19,730
26/9/2016 23:15;19,650
26/9/2016 23:30;19,597
26/9/2016 23:45;19,520
27/9/2016 00:00;19,429
27/9/2016 00:15;19,435
27/9/2016 00:30;19,425
27/9/2016 00:45;19,402
27/9/2016 01:00;19,260
27/9/2016 01:15;19,048
27/9/2016 01:30;18,974
27/9/2016 01:45;18,968
27/9/2016 02:00;19,071
27/9/2016 02:15;19,268
27/9/2016 02:30;19,331
27/9/2016 02:45;19,322
27/9/2016 03:00;19,233
27/9/2016 03:15;19,093
27/9/2016 03:30;19,004
27/9/2016 03:45;19,012
27/9/2016 04:00;18,951
27/9/2016 04:15;18,907
27/9/2016 04:30;18,867
27/9/2016 04:45;18,898
27/9/2016 05:00;18,906
27/9/2016 05:15;18,871
27/9/2016 05:30;18,829
27/9/2016 05:45;18,630
27/9/2016 06:00;18,518
27/9/2016 06:15;18,543
27/9/2016 06:30;18,435
27/9/2016 06:45;18,313
27/9/2016 07:00;18,312
27/9/2016 07:15;18,307
27/9/2016 07:30;18,281
27/9/2016 07:45;18,066
27/9/2016 08:00;17,909
27/9/2016 08:15;18,242
27/9/2016 08:30;18,763
27/9/2016 08:45;19,459
27/9/2016 09:00;20,339
27/9/2016 09:15;21,111
27/9/2016 09:30;21,917
27/9/2016 09:45;22,677
27/9/2016 10:00;23,336
27/9/2016 10:15;23,566
27/9/2016 10:30;23,818
27/9/2016 10:45;23,821
27/9/2016 11:00;24,465
27/9/2016 11:15;24,944
27/9/2016 11:30;24,728
27/9/2016 11:45;23,371
27/9/2016 12:00;22,898
27/9/2016 12:15;22,952
27/9/2016 12:30;22,984
27/9/2016 12:45;23,431
27/9/2016 13:00;23,184
27/9/2016 13:15;22,741
27/9/2016 13:30;22,631
27/9/2016 13:45;22,231
27/9/2016 14:00;21,727
27/9/2016 14:15;21,286
27/9/2016 14:30;22,340
27/9/2016 14:45;23,387
27/9/2016 15:00;24,497
27/9/2016 15:15;25,250
27/9/2016 15:30;25,633
27/9/2016 15:45;25,316
27/9/2016 16:00;25,151
27/9/2016 16:15;25,315
27/9/2016 16:30;25,193
27/9/2016 16:45;25,206
27/9/2016 17:00;24,838
27/9/2016 17:15;24,592
27/9/2016 17:30;24,629
27/9/2016 17:45;25,085
27/9/2016 18:00;25,143
27/9/2016 18:15;24,705
27/9/2016 18:30;23,952
27/9/2016 18:45;23,265
27/9/2016 19:00;22,540
27/9/2016 19:15;21,868
27/9/2016 19:30;21,190
27/9/2016 19:45;20,617
27/9/2016 20:00;20,088
27/9/2016 20:15;19,774
27/9/2016 20:30;19,680
27/9/2016 20:45;19,488
27/9/2016 21:00;19,488
27/9/2016 21:15;19,240
27/9/2016 21:30;19,154
27/9/2016 21:45;18,951
27/9/2016 22:00;19,007
27/9/2016 22:15;18,846
27/9/2016 22:30;18,982
27/9/2016 22:45;18,822
27/9/2016 23:00;18,795
27/9/2016 23:15;18,844
27/9/2016 23:30;18,691
27/9/2016 23:45;18,667
28/9/2016 00:00;18,688
28/9/2016 00:15;18,559
28/9/2016 00:30;18,474
28/9/2016 00:45;18,626
28/9/2016 01:00;18,795
28/9/2016 01:15;18,812
28/9/2016 01:30;18,597
28/9/2016 01:45;18,714
28/9/2016 02:00;18,800
28/9/2016 02:15;18,839
28/9/2016 02:30;18,556
28/9/2016 02:45;18,577
28/9/2016 03:00;18,462
28/9/2016 03:15;18,391
28/9/2016 03:30;18,458
28/9/2016 03:45;18,617
28/9/2016 04:00;18,672
28/9/2016 04:15;18,567
28/9/2016 04:30;18,289
28/9/2016 04:45;18,092
28/9/2016 05:00;17,870
28/9/2016 05:15;17,620
28/9/2016 05:30;17,940
28/9/2016 05:45;18,168
28/9/2016 06:00;18,384
28/9/2016 06:15;18,310
28/9/2016 06:30;17,815
28/9/2016 06:45;17,717
28/9/2016 07:00;17,574
28/9/2016 07:15;17,481
28/9/2016 07:30;17,475
28/9/2016 07:45;17,337
28/9/2016 08:00;17,428
28/9/2016 08:15;17,646
28/9/2016 08:30;17,975
28/9/2016 08:45;18,579
28/9/2016 09:00;19,230
28/9/2016 09:15;19,945
28/9/2016 09:30;20,697
28/9/2016 09:45;21,559
28/9/2016 10:00;22,162
28/9/2016 10:15;22,909
28/9/2016 10:30;23,538
28/9/2016 10:45;23,949
28/9/2016 11:00;24,307
28/9/2016 11:15;24,079
28/9/2016 11:30;25,037
28/9/2016 11:45;24,279
28/9/2016 12:00;23,762
28/9/2016 12:15;23,384
28/9/2016 12:30;24,904
28/9/2016 12:45;25,012
28/9/2016 13:00;24,188
28/9/2016 13:15;26,857
28/9/2016 13:30;26,036
28/9/2016 13:45;26,049
28/9/2016 14:00;25,638
28/9/2016 14:15;25,580
28/9/2016 14:30;25,599
28/9/2016 14:45;25,408
28/9/2016 15:00;24,787
28/9/2016 15:15;24,812
28/9/2016 15:30;25,419
28/9/2016 15:45;25,620
28/9/2016 16:00;25,543
28/9/2016 16:15;25,657
28/9/2016 16:30;25,359
28/9/2016 16:45;25,018
28/9/2016 17:00;24,697
28/9/2016 17:15;24,551
28/9/2016 17:30;24,514
28/9/2016 17:45;24,994
28/9/2016 18:00;24,810
28/9/2016 18:15;24,193
28/9/2016 18:30;23,267
28/9/2016 18:45;22,616
28/9/2016 19:00;22,094
28/9/2016 19:15;21,580
28/9/2016 19:30;21,136
28/9/2016 19:45;20,798
28/9/2016 20:00;20,584
28/9/2016 20:15;20,386
28/9/2016 20:30;20,222
28/9/2016 20:45;20,171
28/9/2016 21:00;20,096
28/9/2016 21:15;20,049
28/9/2016 21:30;19,978
28/9/2016 21:45;19,968
28/9/2016 22:00;19,948
28/9/2016 22:15;19,988
28/9/2016 22:30;20,014
28/9/2016 22:45;20,024
28/9/2016 23:00;20,041
28/9/2016 23:15;20,048
28/9/2016 23:30;20,046
28/9/2016 23:45;19,911
29/9/2016 00:00;19,616
29/9/2016 00:15;19,493
29/9/2016 00:30;19,609
29/9/2016 00:45;19,244
29/9/2016 01:00;19,053
29/9/2016 01:15;19,122
29/9/2016 01:30;19,105
29/9/2016 01:45;19,125
29/9/2016 02:00;19,125
29/9/2016 02:15;19,116
29/9/2016 02:30;19,318
29/9/2016 02:45;19,362
29/9/2016 03:00;19,078
29/9/2016 03:15;18,954
29/9/2016 03:30;19,116
29/9/2016 03:45;19,174
29/9/2016 04:00;18,907
29/9/2016 04:15;18,721
29/9/2016 04:30;18,620
29/9/2016 04:45;18,502
29/9/2016 05:00;18,506
29/9/2016 05:15;18,522
29/9/2016 05:30;18,552
29/9/2016 05:45;18,559
29/9/2016 06:00;18,601
29/9/2016 06:15;18,557
29/9/2016 06:30;18,783
29/9/2016 06:45;18,847
29/9/2016 07:00;18,940
29/9/2016 07:15;18,786
29/9/2016 07:30;18,650
29/9/2016 07:45;18,793
29/9/2016 08:00;18,761
29/9/2016 08:15;19,181
29/9/2016 08:30;19,890
29/9/2016 08:45;20,608
29/9/2016 09:00;21,507
29/9/2016 09:15;21,958
29/9/2016 09:30;22,696
29/9/2016 09:45;23,535
29/9/2016 10:00;24,106
29/9/2016 10:15;24,539
29/9/2016 10:30;24,793
29/9/2016 10:45;25,302
29/9/2016 11:00;25,384
29/9/2016 11:15;25,725
29/9/2016 11:30;25,943
29/9/2016 11:45;25,938
29/9/2016 12:00;25,675
29/9/2016 12:15;25,673
29/9/2016 12:30;25,877
29/9/2016 12:45;26,453
29/9/2016 13:00;26,922
29/9/2016 13:15;28,618
29/9/2016 13:30;28,428
29/9/2016 13:45;28,086
29/9/2016 14:00;27,186
29/9/2016 14:15;26,957
29/9/2016 14:30;26,501
29/9/2016 14:45;26,355
29/9/2016 15:00;26,361
29/9/2016 15:15;26,440
29/9/2016 15:30;26,517
29/9/2016 15:45;25,959
29/9/2016 16:00;25,505
29/9/2016 16:15;25,566
29/9/2016 16:30;25,478
29/9/2016 16:45;25,360
29/9/2016 17:00;25,241
29/9/2016 17:15;24,965
29/9/2016 17:30;24,747
29/9/2016 17:45;25,400
29/9/2016 18:00;25,029
29/9/2016 18:15;24,314
29/9/2016 18:30;23,585
29/9/2016 18:45;22,966
29/9/2016 19:00;22,343
29/9/2016 19:15;21,783
29/9/2016 19:30;21,399
29/9/2016 19:45;21,136
29/9/2016 20:00;20,959
29/9/2016 20:15;20,877
29/9/2016 20:30;20,820
29/9/2016 20:45;20,740
29/9/2016 21:00;20,684
29/9/2016 21:15;20,571
29/9/2016 21:30;20,478
29/9/2016 21:45;20,379
29/9/2016 22:00;20,339
29/9/2016 22:15;20,226
29/9/2016 22:30;20,154
29/9/2016 22:45;20,099
29/9/2016 23:00;20,001
29/9/2016 23:15;19,967
29/9/2016 23:30;19,733
29/9/2016 23:45;19,700
30/9/2016 00:00;19,793
